data_id,type,record_id,opentimestamps,numbers,avalanche,iscn,ipfs,filecoin,storj
P221,Primary,bafybeibuohe6gbhangbxahnby5l32g6bzqcf6y4lk54xixvx6r5ow4eu3m,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x9d4ab687c77dd61f7b5ec99cd0e7f3bfed68a9a28a87aa99b0d34e5c1e69b643,https://snowtrace.io/tx/0x3489fffe8e08320ddff13bb10170e8a58a4469ba282d796ee0f00219fc143c91,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FEyBrco2RH9dYrd-drSJnhjRw_-vzYgVRm_OWumhJsME%2F1,https://ipfs.io/ipfs/bafybeibuohe6gbhangbxahnby5l32g6bzqcf6y4lk54xixvx6r5ow4eu3m,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,https://link.storjshare.io/s/jxtsknqc6gmrx46nyigdji5yhlzq%2F2022-bijeljina-investigation-wire-photos%2Fbdea99203f810abfd29c41f05f2ef87f55e1780868c3a327c350354805992710.encrypted
,Caption,bafkreieuuat76vs6etgknonsiifsafxsexcvgyhx47p3qhoid24t7dd2wm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x9d4ab687c77dd61f7b5ec99cd0e7f3bfed68a9a28a87aa99b0d34e5c1e69b643,https://snowtrace.io/tx/0x3489fffe8e08320ddff13bb10170e8a58a4469ba282d796ee0f00219fc143c91,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FEyBrco2RH9dYrd-drSJnhjRw_-vzYgVRm_OWumhJsME%2F1,https://ipfs.io/ipfs/bafybeibuohe6gbhangbxahnby5l32g6bzqcf6y4lk54xixvx6r5ow4eu3m,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,https://link.storjshare.io/s/jxtsknqc6gmrx46nyigdji5yhlzq%2F2022-bijeljina-investigation-wire-photos%2Fbdea99203f810abfd29c41f05f2ef87f55e1780868c3a327c350354805992710.encrypted
C072,Primary,bafybeie4y5i62eimlwexl2n45anrks6hcm5uixphiixa3ucnhikcllnpoq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x51c5ee1fb33e21ef2a33c805dbecbbacb2684955f9c2d11a7f849e7600ab73d7,https://snowtrace.io/tx/0xd19408b2c8fd0f3c326964ddf6b25a978cc1a1bdb30c269623aa15a67fc26ad4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F35Zxc9-THAZ4oHYsORzrHy8fAWy2EFtXpPQum15ybVA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigptlspcqixymsqvajeslp4xzyrpry73ffne5z45tm3cfmydgl2ua,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x51c5ee1fb33e21ef2a33c805dbecbbacb2684955f9c2d11a7f849e7600ab73d7,https://snowtrace.io/tx/0xd19408b2c8fd0f3c326964ddf6b25a978cc1a1bdb30c269623aa15a67fc26ad4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F35Zxc9-THAZ4oHYsORzrHy8fAWy2EFtXpPQum15ybVA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreidfkbcszxte4cwaah7iadx3ah3t5phrqrl3t5shur4d3lwiqzjmjq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x51c5ee1fb33e21ef2a33c805dbecbbacb2684955f9c2d11a7f849e7600ab73d7,https://snowtrace.io/tx/0xd19408b2c8fd0f3c326964ddf6b25a978cc1a1bdb30c269623aa15a67fc26ad4,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F35Zxc9-THAZ4oHYsORzrHy8fAWy2EFtXpPQum15ybVA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1930,Primary,bafkreifv3ynj6itlrvnx2uoycrby7rs4dvsebfhabov2vvye7dygemx7ta,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x83350f23576345e93ada8f0a96468b439c834e3c339823447378c253dc7376c2,https://snowtrace.io/tx/0x29da2efdd2ed143518fdcbb0e02f22c2719e50cc803f6f001e9e6d2675e56ecf,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUnt2DfGoekIj1DaM9yzsD1Fi6iraO_X7YDQIg8EVqlU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x83350f23576345e93ada8f0a96468b439c834e3c339823447378c253dc7376c2,https://snowtrace.io/tx/0x29da2efdd2ed143518fdcbb0e02f22c2719e50cc803f6f001e9e6d2675e56ecf,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUnt2DfGoekIj1DaM9yzsD1Fi6iraO_X7YDQIg8EVqlU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeifarm27od6c4g2scd2gse5twfgmihn3re5l5522nbquoufdude2my,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x83350f23576345e93ada8f0a96468b439c834e3c339823447378c253dc7376c2,https://snowtrace.io/tx/0x29da2efdd2ed143518fdcbb0e02f22c2719e50cc803f6f001e9e6d2675e56ecf,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUnt2DfGoekIj1DaM9yzsD1Fi6iraO_X7YDQIg8EVqlU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreie3hgjv66mnmlxgzl2bhmmdkacef3kghe52x4zasjflydiv6ec4hi,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x83350f23576345e93ada8f0a96468b439c834e3c339823447378c253dc7376c2,https://snowtrace.io/tx/0x29da2efdd2ed143518fdcbb0e02f22c2719e50cc803f6f001e9e6d2675e56ecf,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUnt2DfGoekIj1DaM9yzsD1Fi6iraO_X7YDQIg8EVqlU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-0337,Primary,bafybeicrahy43s6hz4fvo6a3pkcs4vajvj7quoxpxc2axgsxovbo5dhtc4,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8afe0c6f39f55297ad23bbae6b0dfcea6399f4c31ee1b99616922fc4575b0705,https://snowtrace.io/tx/0x43ba1da03bb19c1d1a20d97ccfce38caafeeff5155382dafd0f0d4e4e6ceb33a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FaevEkNguG_9uWmZpyLxLv3bF07Bocn5RRXK5hcQF0tw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8afe0c6f39f55297ad23bbae6b0dfcea6399f4c31ee1b99616922fc4575b0705,https://snowtrace.io/tx/0x43ba1da03bb19c1d1a20d97ccfce38caafeeff5155382dafd0f0d4e4e6ceb33a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FaevEkNguG_9uWmZpyLxLv3bF07Bocn5RRXK5hcQF0tw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeie4mldhsivhukvhpq5xy53pmrrfpatslywton4tebhpm46sunkzra,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8afe0c6f39f55297ad23bbae6b0dfcea6399f4c31ee1b99616922fc4575b0705,https://snowtrace.io/tx/0x43ba1da03bb19c1d1a20d97ccfce38caafeeff5155382dafd0f0d4e4e6ceb33a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FaevEkNguG_9uWmZpyLxLv3bF07Bocn5RRXK5hcQF0tw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreihabctqobz4gh5wo7wu7bvlkeiwiqjxsizx5j5um7egnswguaiwma,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x8afe0c6f39f55297ad23bbae6b0dfcea6399f4c31ee1b99616922fc4575b0705,https://snowtrace.io/tx/0x43ba1da03bb19c1d1a20d97ccfce38caafeeff5155382dafd0f0d4e4e6ceb33a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FaevEkNguG_9uWmZpyLxLv3bF07Bocn5RRXK5hcQF0tw%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P237,Primary,bafybeiebw7ejvtmvytevmgsntniheirao4tum4oftehfltnjgetileyzh4,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x07f0f10fa0bc0f99d26d2be727fbfbadfd36eea675cd60ce257005d7ba8df3d4,https://snowtrace.io/tx/0xad252936e464f5401b216dcee9ecf3f5adb2556f93aa09b082c300f4e352d71c,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FrkcZEWMOvkgl_DKT2I7snnp1vCK2UkkkuAAYJbZfkDU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,ProofMode Archive,bafybeiammmch45qv4usoa4afqt3dr3ldvlwqurkncz5diibgblrzrk7no4,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x07f0f10fa0bc0f99d26d2be727fbfbadfd36eea675cd60ce257005d7ba8df3d4,https://snowtrace.io/tx/0xad252936e464f5401b216dcee9ecf3f5adb2556f93aa09b082c300f4e352d71c,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FrkcZEWMOvkgl_DKT2I7snnp1vCK2UkkkuAAYJbZfkDU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreiaeerg6czzlmezhtxzkoj2ykpznuem744dfhewo56csh3apjl62ty,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x07f0f10fa0bc0f99d26d2be727fbfbadfd36eea675cd60ce257005d7ba8df3d4,https://snowtrace.io/tx/0xad252936e464f5401b216dcee9ecf3f5adb2556f93aa09b082c300f4e352d71c,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FrkcZEWMOvkgl_DKT2I7snnp1vCK2UkkkuAAYJbZfkDU%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1224,Primary,bafkreiaky22n2vm7vp3o7sn6tliq44rgx4p6erie7v7hyzjnei4nxd4czu,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xb124f4ddd76cf5c56a1cac287acd076cc945ded6df5de5e366d40ad1fad0c29a,https://snowtrace.io/tx/0x3e6234cde7d71a97f05e296022b3ee7c75831c4122fe0861856b8b85b0b1a048,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fg4iQX0LmXLmrhn2oSGS3iAwfdeO-3X4CSXux_kD7dms%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xb124f4ddd76cf5c56a1cac287acd076cc945ded6df5de5e366d40ad1fad0c29a,https://snowtrace.io/tx/0x3e6234cde7d71a97f05e296022b3ee7c75831c4122fe0861856b8b85b0b1a048,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fg4iQX0LmXLmrhn2oSGS3iAwfdeO-3X4CSXux_kD7dms%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreibgr6gijj4iqgucccmwtcltbzld24ebez2l2xtxdr6kahg2rr242m,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xb124f4ddd76cf5c56a1cac287acd076cc945ded6df5de5e366d40ad1fad0c29a,https://snowtrace.io/tx/0x3e6234cde7d71a97f05e296022b3ee7c75831c4122fe0861856b8b85b0b1a048,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2Fg4iQX0LmXLmrhn2oSGS3iAwfdeO-3X4CSXux_kD7dms%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1663,Primary,bafybeic2o7wkmvs4cbvm7atoz2ndkjdcciaelow3rd6bgdtoxzpv7hcmk4,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xa70f83d301c2943bd4f1a1c26acbd26c2232440928f55df6e42a0226a24dd32c,https://snowtrace.io/tx/0x472243edcef7ab1a95003bf6a53f8c70b4f34c2789df1b0c34e1be9ee79ebbd0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F2Gi8YkS1T3Lib6xW-Dv2XTqipxTAScHL4dheRP9Ae-g%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xa70f83d301c2943bd4f1a1c26acbd26c2232440928f55df6e42a0226a24dd32c,https://snowtrace.io/tx/0x472243edcef7ab1a95003bf6a53f8c70b4f34c2789df1b0c34e1be9ee79ebbd0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F2Gi8YkS1T3Lib6xW-Dv2XTqipxTAScHL4dheRP9Ae-g%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeif2j6svtlrhkbsb5wmvy2zw6f5mksknhkhsfvouwawtzivniky7xm,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xa70f83d301c2943bd4f1a1c26acbd26c2232440928f55df6e42a0226a24dd32c,https://snowtrace.io/tx/0x472243edcef7ab1a95003bf6a53f8c70b4f34c2789df1b0c34e1be9ee79ebbd0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F2Gi8YkS1T3Lib6xW-Dv2XTqipxTAScHL4dheRP9Ae-g%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreiderc3owyk2ogacvflfmrnmwzhbhcgnvkmqcts2a4t6j7xgycpmbq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xa70f83d301c2943bd4f1a1c26acbd26c2232440928f55df6e42a0226a24dd32c,https://snowtrace.io/tx/0x472243edcef7ab1a95003bf6a53f8c70b4f34c2789df1b0c34e1be9ee79ebbd0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F2Gi8YkS1T3Lib6xW-Dv2XTqipxTAScHL4dheRP9Ae-g%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-0361,Primary,bafybeifjm7a7l4smb3tlnjwnfhi2zti5xn4gyc7qgkvwfsoz3co5bhso5u,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe55cf34d20bc2efd6fba3422c1c627f6b936c9d748c2fe71182d38bfd8c66df2,https://snowtrace.io/tx/0x429c72fcd44074d1e7ea5dc37cce3283bc7b54d1e46385c6c0b14b7e40dcad19,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F5HnwOfH5S8t-oT3NuHL6EUZU6HL1Dzi8YV3bCx7NtnE%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe55cf34d20bc2efd6fba3422c1c627f6b936c9d748c2fe71182d38bfd8c66df2,https://snowtrace.io/tx/0x429c72fcd44074d1e7ea5dc37cce3283bc7b54d1e46385c6c0b14b7e40dcad19,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F5HnwOfH5S8t-oT3NuHL6EUZU6HL1Dzi8YV3bCx7NtnE%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeihzcervfwssnypsbki3a35ery5o3hhhmwgjhwzbyhnet2zhbo3jim,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe55cf34d20bc2efd6fba3422c1c627f6b936c9d748c2fe71182d38bfd8c66df2,https://snowtrace.io/tx/0x429c72fcd44074d1e7ea5dc37cce3283bc7b54d1e46385c6c0b14b7e40dcad19,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F5HnwOfH5S8t-oT3NuHL6EUZU6HL1Dzi8YV3bCx7NtnE%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreifcerajgc4kg6iornmybvxv352w4ile3kvygncokd2hpp5klwwf3e,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xe55cf34d20bc2efd6fba3422c1c627f6b936c9d748c2fe71182d38bfd8c66df2,https://snowtrace.io/tx/0x429c72fcd44074d1e7ea5dc37cce3283bc7b54d1e46385c6c0b14b7e40dcad19,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F5HnwOfH5S8t-oT3NuHL6EUZU6HL1Dzi8YV3bCx7NtnE%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C049-1462,Primary,bafybeid3crbc2qt3ykqhxzme77ri3m5rbqsyl3zjw3gktk3auqz6ucay2a,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x0f61584a2397d9922ee8960e648fad1494190a62792ac530d2c2e035c00a6f5f,https://snowtrace.io/tx/0xc09b2ad1a40b64038115e0c230b9b2405d0e53dba73a4716b08a73e88d6a0cff,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUdJosrA6mypqFv8pleJSqv_9AS8eDgIlXeOmvgGTp9c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x0f61584a2397d9922ee8960e648fad1494190a62792ac530d2c2e035c00a6f5f,https://snowtrace.io/tx/0xc09b2ad1a40b64038115e0c230b9b2405d0e53dba73a4716b08a73e88d6a0cff,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUdJosrA6mypqFv8pleJSqv_9AS8eDgIlXeOmvgGTp9c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeiefknqizy6yeuluycpkjj7qadaotraqrduqc43cm2kld5kkjvt6gq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x0f61584a2397d9922ee8960e648fad1494190a62792ac530d2c2e035c00a6f5f,https://snowtrace.io/tx/0xc09b2ad1a40b64038115e0c230b9b2405d0e53dba73a4716b08a73e88d6a0cff,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUdJosrA6mypqFv8pleJSqv_9AS8eDgIlXeOmvgGTp9c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreid6ybqd2y7l7qxjt5d4phb4tpa7hakd5qxmceb63xacva5ssev7nu,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0x0f61584a2397d9922ee8960e648fad1494190a62792ac530d2c2e035c00a6f5f,https://snowtrace.io/tx/0xc09b2ad1a40b64038115e0c230b9b2405d0e53dba73a4716b08a73e88d6a0cff,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FUdJosrA6mypqFv8pleJSqv_9AS8eDgIlXeOmvgGTp9c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C073,Primary,bafybeibycyfeid4etijfwp7dxwe2ptmfkdyu4yxytjjw5k6orkxzdyitdu,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x267f09a431cfc5ffe5ba1c5cb9b9c1bd855a727b8d2f03adc43fbf6c0335dc6d,https://snowtrace.io/tx/0x89a8a74090a1fa1fff62e99c84de0b249e5ae2ed874a6d5ce53a0cd18dad3346,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOT--mjhL5IsJojgmk03rKu7KNW_mnVUD2ITXuayH9ao%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigptlspcqixymsqvajeslp4xzyrpry73ffne5z45tm3cfmydgl2ua,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x267f09a431cfc5ffe5ba1c5cb9b9c1bd855a727b8d2f03adc43fbf6c0335dc6d,https://snowtrace.io/tx/0x89a8a74090a1fa1fff62e99c84de0b249e5ae2ed874a6d5ce53a0cd18dad3346,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOT--mjhL5IsJojgmk03rKu7KNW_mnVUD2ITXuayH9ao%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreieegjcfa6ondyob4oqluywfmxsfes4x6kssklk65jbgc73vp5uijm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x267f09a431cfc5ffe5ba1c5cb9b9c1bd855a727b8d2f03adc43fbf6c0335dc6d,https://snowtrace.io/tx/0x89a8a74090a1fa1fff62e99c84de0b249e5ae2ed874a6d5ce53a0cd18dad3346,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOT--mjhL5IsJojgmk03rKu7KNW_mnVUD2ITXuayH9ao%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C053,Primary,bafybeigvpq4qz4z3eje2m3snrnjsz62e27pfoc4wgwm5ggbq7roe7xlkbe,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x66cf2da423ac8c9968effbc88c49a260f031a5fe08e556c8b52ad893268a4665,https://snowtrace.io/tx/0x20720b8778ade357b93c8d88a527bc5c6873a375c4aef22dc9dbafbf81633da0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FtE3PY_6mEbPKdaluDjRZTbSCM1W3pxCURNDoJPZ5tHA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeidu3eylklwbqacivows72msppd6bdp6n4gwy7oboog5z6kgtclcii,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x66cf2da423ac8c9968effbc88c49a260f031a5fe08e556c8b52ad893268a4665,https://snowtrace.io/tx/0x20720b8778ade357b93c8d88a527bc5c6873a375c4aef22dc9dbafbf81633da0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FtE3PY_6mEbPKdaluDjRZTbSCM1W3pxCURNDoJPZ5tHA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreih46xeibp5rotkbs4zcqqmrbgs7s6lub267efqmai6kpfrkyq7saq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x66cf2da423ac8c9968effbc88c49a260f031a5fe08e556c8b52ad893268a4665,https://snowtrace.io/tx/0x20720b8778ade357b93c8d88a527bc5c6873a375c4aef22dc9dbafbf81633da0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FtE3PY_6mEbPKdaluDjRZTbSCM1W3pxCURNDoJPZ5tHA%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C116,Primary,bafybeig5qoq6gggg7hnipsq3awj2fnzpmijzten6ll6armi5filiyzgt3y,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xa03327c3e152e36728b7133d39fb2a588e2c043b5e4289333f57538bcb81fb62,https://snowtrace.io/tx/0x767f44a4f5bfec317e67b7805525b8c718b51d5a7135188baa85764b7b1e9455,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FYbW0Uo5brCw_HEslIm2zikxWOq_oAaNp_KPySRE7I5A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigtdg7fnvj22klu7io2ncdmvihnqgqka5wceqxaeyylugorjwr5ei,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xa03327c3e152e36728b7133d39fb2a588e2c043b5e4289333f57538bcb81fb62,https://snowtrace.io/tx/0x767f44a4f5bfec317e67b7805525b8c718b51d5a7135188baa85764b7b1e9455,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FYbW0Uo5brCw_HEslIm2zikxWOq_oAaNp_KPySRE7I5A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
